trade_id,symbol,side,entry_time,exit_time,entry_price,exit_price,stop,target,size,pnl,r_multiple,confluence,duration_seconds,cumulative_pnl,equity_at_exit,drawdown,running_win_rate,running_profit_factor,running_sharpe
87,EURUSD,sell,2009-05-19T13:00:00+00:00,2009-05-19T18:00:00+00:00,1.35694,1.36448,1.36400,1.34405,5602.5983,-42.21348,-1.0677,0.54,18000.00,-6375.72307,3624.27693,0.637572,0.298851,0.138966,-2.496017
88,EURUSD,buy,2009-07-08T20:00:00+00:00,2009-07-08T21:00:00+00:00,1.38858,1.38725,1.38774,1.38900,86292.3078,-114.09018,-1.5807,0.52,3600.00,-6489.81325,3510.18675,0.648981,0.295455,0.136858,-2.477883
89,EURUSD,buy,2009-07-29T20:00:00+00:00,2009-07-29T23:00:00+00:00,1.40525,1.40048,1.40097,1.41255,9093.7480,-43.39325,-1.1145,0.52,10800.00,-6533.20651,3466.79349,0.653321,0.292135,0.136072,-2.475758
90,EURUSD,sell,2009-08-14T02:00:00+00:00,2009-08-14T17:00:00+00:00,1.42643,1.41965,1.43364,1.40827,3834.9486,26.00974,,0.8,54000.00,-6507.19677,3502.16299,0.649784,0.300000,0.139512,-2.426923
91,EURUSD,sell,2009-08-14T02:00:00+00:00,2009-08-14T18:00:00+00:00,1.42643,1.42010,1.41960,1.40827,1278.3162,8.09821,0.9273,0.8,57600.00,-6499.09856,3500.90144,0.649910,0.307692,0.140583,-2.427997
92,EURUSD,buy,2009-08-27T20:00:00+00:00,2009-08-27T21:00:00+00:00,1.43432,1.40624,1.43005,1.40666,9116.9308,-256.02316,-6.5764,0.505,3600.00,-6755.12171,3244.87829,0.675512,0.304348,0.135979,-2.451168
93,EURUSD,sell,2009-09-09T18:00:00+00:00,2009-09-10T12:00:00+00:00,1.45381,1.46051,1.46000,1.44275,5643.2666,-37.79463,-1.0826,0.52,64800.00,-6792.91635,3207.08365,0.679292,0.301075,0.135325,-2.455595
94,EURUSD,sell,2009-10-13T18:00:00+00:00,2009-10-13T21:00:00+00:00,1.48179,1.48666,1.48614,1.47441,8202.2600,-39.98471,-1.1195,0.6,10800.00,-6832.90105,3167.09895,0.683290,0.297872,0.134639,-2.438707
95,EURUSD,sell,2009-10-16T06:00:00+00:00,2009-10-19T21:00:00+00:00,1.49007,1.49839,1.49787,1.46751,4308.9782,-35.85687,-1.0672,0.8,313200.00,-6868.75793,3131.24207,0.686876,0.294737,0.134031,-2.463002
96,EURUSD,sell,2009-11-19T11:00:00+00:00,2009-11-19T12:00:00+00:00,1.48519,1.50734,1.48694,1.50689,24086.4775,-533.46150,-12.6871,0.505,3600.00,-7402.21943,2597.78057,0.740222,0.291667,0.125585,-2.243670
97,EURUSD,sell,2009-12-25T00:00:00+00:00,2009-12-25T10:00:00+00:00,1.43534,1.44331,1.44280,1.42149,3695.2782,-29.43560,-1.0677,0.8,36000.00,-7431.65502,2568.34498,0.743166,0.288660,0.125149,-2.222460
98,EURUSD,buy,2010-01-01T01:00:00+00:00,2010-01-04T01:00:00+00:00,1.43292,1.42544,1.42594,1.44572,3921.1374,-29.32542,-1.0715,0.8,259200.00,-7460.98044,2539.01956,0.746098,0.285714,0.124719,-2.224568
99,EURUSD,buy,2010-01-08T00:00:00+00:00,2010-01-08T13:00:00+00:00,1.43200,1.43898,1.42459,1.44834,2728.1729,19.03623,,0.8,46800.00,-7441.94421,2557.60002,0.744240,0.292929,0.126952,-2.206041
100,EURUSD,buy,2010-01-08T00:00:00+00:00,2010-01-08T13:00:00+00:00,1.43200,1.43150,1.43200,1.44834,909.3910,-0.45577,,0.8,46800.00,-7442.39998,2557.60002,0.744240,0.290000,0.126945,-2.206041
101,EURUSD,sell,2010-01-19T18:00:00+00:00,2010-01-19T19:00:00+00:00,1.42838,1.43002,1.42952,1.42739,36022.5355,-59.04081,-1.4394,0.6499999999999999,3600.00,-7501.44079,2498.55921,0.750144,0.287129,0.126072,-2.226862
